HEROIC;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
HEROIN;;;;;;;;;;;;;;;
HEROINE;;;;Positiv;;;;Pstv;;;;;HU;;
HEROISM;;;;Positiv;Strong;;;;;;;;;;Virtue
HERS;;;;;;;;;;;;;;;
HERSELF#1;;;;;;;;;;;;;;;
HESITANCY;;;;;;;;;;;;;;;
HESITANT;;;;;;;;;Passive;;;;;Weak;
HESITATE;;;IAV;;;;;;Passive;;;;;Weak;
HESITATION;;;;;;;;;Passive;;;;;Weak;
HIATUS;;;;;;;;;;;;;;;
HID#1;;;;;;;;;;;;;;;
HIDDEN#1;;;;;;;;;Passive;;EnlTot;;;;
HIDDEN#2;;;IAV;;;;;;;;EnlTot;Hostile;;;
HIDE#1;;Active;IAV;;;;;;;;EnlTot;Hostile;;Weak;
HIDE#2;;Active;IAV;;;;;;;;EnlTot;Hostile;;Weak;
HIDE#3;;;;;;;;;;;;;;;
HIDE#4;;;;;;;;;;;EnlTot;;;;
HIDE#5;;;;;;;;;;;;;;;
HIDEOUS;Negativ;;;;;;Ngtv;;;;;;;;
HIERARCHY;;;;;;PowTot;;;;;;;;;
HIGH#1;;;;;Strong;;;;;;;;;;
HIGH#2;;;;;;;;;;;EnlTot;;;;
HIGH#3;;;;;Strong;;;;;;;;;;
HIGH#4;;;;;Strong;;;;;;;;;;
HIGH#5;;;;;Strong;;;;;;;;;;
HIGH#6;;;;;;;;;;;;;;;
HIGHLIGHT;;Active;IAV;Positiv;;;;;;;;;;;
HIGHWAY;;;;;;;;;;;;;;;
HILARIOUS;;;;Positiv;;;;;;;;;;;
HILL;;;;;;;;;;;;;;;
HILLSIDE;;;;;;;;;;;;;;;
HILLY;;;;;;;;;;;;;;;
HIM;;;;;;;;;;;;;;;
HIMSELF#1;;;;;;;;;;;;;;;
HIND;;;;;;;;;;;;;;;
HINDER;Negativ;;IAV;;Strong;;Ngtv;;;;;Hostile;;;
HINDRANCE;Negativ;;;;;;Ngtv;;;;;Hostile;;;
HINGE#1;;;;;;;;;;;;;;;
HINGE#2;;;IAV;;;;;;;;;;;;
HIP;;;;;;;;;;;;;;;
HIRE;;Active;IAV;;Strong;;;;;;;;;;
HIS;;;;;;;;;;;;;;;
HISTORIAN;;;;;;;;;;;EnlTot;;HU;;
HISTORIC;;;;;;;;;;;EnlTot;;;;
HISTORICAL;;;;;;;;;;;EnlTot;;;;
HISTORY;;;;;;;;;;;EnlTot;;;;
HIT#1;Negativ;Active;;;Strong;;Ngtv;;;;;Hostile;;;
HIT#2;;;;;Strong;;;;;;;;;;Virtue
HIT#3;;Active;IAV;;;;;;;;EnlTot;;;;
HIT#4;Negativ;;;;;;Ngtv;;Passive;;;;;;
HIT#5;;;IAV;Positiv;;;;Pstv;;;;;;;
HITHERTO;;;;;;;;;;;;;;;
HOARD;Negativ;;IAV;;;;;;;;;;;;
HOBBLE;Negativ;Active;IAV;;;;;;;;;;;Weak;
HOLD#1;;Active;;;;PowTot;;;;;;;;;
HOLD#2;;;IAV;;;PowTot;;;Passive;;;;;;
HOLD#3;;;;;Strong;PowTot;;;;;;;;;
HOLD#4;;;;;;;;;;;;;;;
HOLD#5;;Active;IAV;;Strong;PowTot;;;;;;Hostile;;;
HOLDER;;;;;Strong;PowTot;;;;;;;;;
HOLE#1;;;;;;;;;;;;;;;
HOLE#2;Negativ;;;;;;Ngtv;;;;;;;Weak;
HOLE#3;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
HOLIDAY;;;;;;;;;;;;;;;
HOLLAND;;;;;;;;;;;;;;;
HOLLOW;Negativ;;;;;;Ngtv;;;;;;;Weak;
HOLLY;;;;;;;;;;;;;;;
HOLY;;;;Positiv;;;;Pstv;;;;;;;Virtue
HOMAGE;;;;Positiv;;;;;Passive;;;;;;
HOME;;;;Positiv;;;;Pstv;;;;;;;
HOMELY;Negativ;;;;;;Ngtv;;;;;;;;
HOMEWARD;;;;;;;;;;;;;;;
HOMOGENEOUS;;;;;;;;;;;;;;;
HONDURAS;;;;;;;;;;;;;;;
HONEST#1;;;;Positiv;;;;Pstv;;;;;;;Virtue
HONEST#2;;;;Positiv;;;;Pstv;;;;;;;Virtue
HONEST#3;;;;Positiv;;;;Pstv;;;;;;;Virtue
HONEY;;;;;;;;;;;;;;;
HONEYMOON;;;;Positiv;;;;Pstv;;;;;;;
HONG-KONG;;;;;;;;;;;;;;;
HONOR#1;;;IAV;Positiv;;;;Pstv;Passive;;;;;;
HONOR#2;;;;Positiv;;;;Pstv;;;;;;;
HONOR#3;;;;Positiv;;;;Pstv;Passive;;;;;;Virtue
HONORABLE;;;;Positiv;;;;Pstv;;;;;;;Virtue
HONOUR#1;;;;;;;;;;;;;;;
HONOURABLE#1;;;;;;;;;;;;;;;
HOP#1;;Active;;;;;;;;;;;;;
HOP#2;;Active;;;;;;;;;;;;;
HOPE#1;;;IAV;Positiv;;;;Pstv;Passive;;;;;;
HOPE#2;;;;Positiv;;;;Pstv;Passive;;;;;;
HOPEFUL;;;;Positiv;;;;Pstv;Passive;;;;;;
HOPELESS;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
HORDE;Negativ;;;;;;;;;;;;;;
HORIZON;;;;;;;;;;;;;;;
HORIZONTAL;;;;;;;;;;;;;;;
HORN#1;;;;;;;;;;;;;;;
HORN#2;;;;;;;;;;;;;;;
HORN#3;Negativ;;;;;;Ngtv;;;;;;;;
HORRIBLE;Negativ;;;;;;Ngtv;;;;;;;;
HORRID;Negativ;;;;;;;;;;;;;;
HORRIFIES;;;;;;;;;;;;;;;
HORRIFY;Negativ;Active;IAV;;;;;;;;;Hostile;;;
HORROR;Negativ;;;;;;Ngtv;;;;;Hostile;;;
HORSE;;;;;;;;;;;;;;;
HORSEMEN;;;;;;PowTot;;;;;;;HU;;
HORTICULTURE;;;;;;;;;;;;;;;
HOSPITABLE;;;;Positiv;;;;Pstv;;;;;;;Virtue
HOSPITAL;;;;;;;;;;;;;;;
HOSPITALITY;;;;;;;;;;;;;;;
HOST;;;;;;;;;;;;;HU;;
HOSTESS;;;;;;;;;;;;;;;
HOSTILE;Negativ;;;;;PowTot;Ngtv;;;;;Hostile;;;
HOSTILITY;Negativ;;;;;PowTot;Ngtv;;;;;Hostile;;;
HOT#1;;;;;;;;;;;;;;;
HOT#2;;;;;;;;;;;;;;;
HOT#3;;;;;;;;;;;;;;;
HOT#4;;;;;;;;;;;;;;;
HOT#5;;;;;;;;;;;;;;;
HOT#6;Negativ;;;;;;Ngtv;;;;;;;;
HOTEL;;;;;;;;;;;;;;;
HOUR;;;;;;;;;;;;;;;
HOUSE#1;;;;;;;;;;;;;;;
HOUSE#2;;;;;;PowTot;;;;;;;HU;;
HOUSE#3;;;;;;;;;;;;;;;
HOUSE#4;;;;;;;;;;;;;;;
HOUSE#5;;;;;;;;;;;;;;;
HOUSE#6;;;;;;;;;;;;;;;
HOUSEHOLD;;;;;;;;;;;;;;;
HOUSEKEEPER;;;;;;;;;;;;;;;
HOW;;;;;;;;;;;;;;;
HOWEVER;;;;;;;;;;;;;;;
HUDDLE#1;;;;;;;;;;;;;HU;;
HUDDLE#2;;;;;;;;;Passive;;;;;Weak;
HUG;;Active;;Positiv;;;;;;;;;;;
HUGE;;;;;Strong;;;;;;;;;;
HULL;;;;;;;;;;;;;;;
HUMAN;;;;Positiv;;;;Pstv;;;;;HU;;
HUMANITARIAN;;;;Positiv;;;;;;;;;;;Virtue
HUMANITY;;;;Positiv;;;;Pstv;;;;;HU;;
HUMBLE;;;;Positiv;;;;Pstv;Passive;;;;;Weak;Virtue
HUMIDITY;;;;;;;;;;;;;;;
HUMILIATE;Negativ;Active;IAV;;;;;;;;;Hostile;;;
HUMILIATION;Negativ;;;;;;;;;;;;;;
HUMILITY;;;;Positiv;;;;;;;;;;;Virtue
HUMOR;;;IAV;Positiv;;;;Pstv;;;;;;;
HUMOROUS;;;;Positiv;;;;Pstv;;;;;;;
HUMOUR#1;;;;;;;;;;;;;;;
HUNCH;;;;;;;;;Passive;;EnlTot;;;;
HUNDRED#1;;;;;;;;;;;;;;;
HUNDRED#2;;;;;;;;;;;;;;;
HUNDREDTH#1;;;;;;;;;;;;;;;
HUNG#1;;;;;;;;;Passive;;;;;;
HUNG#2;;;IAV;;;;;;Passive;;;;;;
HUNG#3;Negativ;;;;;;Ngtv;;Passive;;;;;;
HUNG#4;;Active;IAV;;;;;;;;;;;Weak;
HUNGARY;;;;;;;;;;;;;;;
HUNGER;Negativ;;;;;;Ngtv;;;;;;;;
HUNGRY;Negativ;;;;;;Ngtv;;;;;;;;
HUNT#1;Negativ;Active;;;;;Ngtv;;;;EnlTot;Hostile;;;
HUNT#2;Negativ;Active;IAV;;;;Ngtv;;;;EnlTot;Hostile;;;
HUNT#3;Negativ;Active;;;;;Ngtv;;;;EnlTot;;;;
HUNTER;Negativ;Active;;;;;Ngtv;;;;;Hostile;HU;;
HURL;;;;;;PowTot;;;;;;;;;
HURRAH;;;;;;;;;;;;;;;
HURRICANE;;;;;;;;;;;;;;;
HURRY#1;;Active;;;;;;;;;;;;;
HURRY#2;;Active;IAV;;;;;;;;;;;;
HURRY#3;;Active;;;;;;;;;;;;;
HURRY#4;;Active;;;;;;;;;;;;;
HURRY#5;;Active;;;;;;;;;;;;;
HURT#1;Negativ;Active;IAV;;Strong;;Ngtv;;;;;Hostile;;;
HURT#2;Negativ;;;;;;Ngtv;;Passive;;;;;;
HURTFUL;Negativ;;;;;;;;;;;;;;
HURTLE;;Active;IAV;;;;;;;;;;;;
HUSBAND;;;;;;;;;;;;;HU;;
HUSTLE;Negativ;Active;IAV;;;;;;;ComForm;;Hostile;;;
HUSTLER;Negativ;;;;;;;;;ComForm;;Hostile;HU;;
HUT;;;;;;;;;;;;;;;
HYDROGEN;;;;;;;;;;;;;;;
HYGIENE;;;;Positiv;;;;;;;;;;;
HYMN;;;;;;;;;;ComForm;;;;;
HYPOCRISY;Negativ;;;;;;;;;ComForm;;;;;
HYPOCRITE;Negativ;;;;;;;;;ComForm;;;;;
HYPOTHESIS;;;;;;;;;;;EnlTot;;;;
HYSTERIA;Negativ;;;;;;;;;;;;;;
HYSTERICAL;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
I;;;;;;;;;;;;;;;
I'M;;;;;;;;;;;;;;;
ICE#1;;;;;;;;;;;;;;;
ICE#2;;;;;;;;;;;;;;;
ICE#3;;;;;;;;;;;;;;;
ICE#4;;;;;;;;;;;;;;;
ICELAND;;;;;;;;;;;;;;;
ICY;;;;;;;;;;;;;;;
IDAHO;;;;;;;;;;;;;;;
IDEA;;;;;;;;;;;EnlTot;;;;
IDEAL#1;;;;Positiv;;;;Pstv;;;;;;;
IDEAL#2;;;;Positiv;;;;Pstv;;;;;;;Virtue
IDEAL#3;;;;Positiv;;;;Pstv;;;;;;;Virtue
IDEALISM;;;;Positiv;;;;;;;;;;;
IDENTICAL;;;;;;;;;;;;;;;
IDENTIFICATION;;;;;;;;;Passive;;EnlTot;;;;
IDENTIFY;;;IAV;;;;;;Passive;;EnlTot;;;;
IDENTITY;;;;;;;;;;;EnlTot;;;;
IDEOLOGICAL;;;;;;PowTot;;;;;;;;;
IDEOLOGY;;;;;;PowTot;;;;;;;;;
IDIOT;Negativ;;;;;;;;;;;;;;
IDIOTIC;Negativ;;;;;;;;;;;;;;
IDLE#1;;;;;;;;;Passive;;;;;;
IDLE#2;;;IAV;;;;;;Passive;;;;;;
IDLENESS;Negativ;;;;;;;;;;;;;;
IDOL;;;;Positiv;;;;;;;;;HU;;
IDOLIZE;;Active;;Positiv;;;;;;;;;;;
IF;;;;;;;;;;;;;;;
IGNITION;;;;;;;;;;;;;;;
IGNOBLE;Negativ;;;;;;;;;;;;;;
IGNORANCE;Negativ;;;;;;Ngtv;;;;EnlTot;;;Weak;
IGNORANT;Negativ;;;;;;Ngtv;;;;EnlTot;;;Weak;
IGNORE;;Active;IAV;;;;;;;;EnlTot;;;;
ILL#1;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
ILL#2;Negativ;;;;;;Ngtv;;;;;;;;
ILL#3;Negativ;;;;;;Ngtv;;;;;;;;
ILL#4;Negativ;;;;;;Ngtv;;Passive;;;;;;
ILL-DEFINED;;;;;;;;;;;EnlTot;;;;
ILLEGAL;Negativ;;;;;PowTot;;;;;;;;;
ILLEGALITY;Negativ;;;;;;;;;;;;;;
ILLINOIS;;;;;;;;;;;;;;;
ILLITERATE;Negativ;;;;;;;;;;;;;Weak;
ILLNESS;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
ILLOGICAL;Negativ;;;;;;;;;;;;;Weak;
ILLUMINATE;;Active;IAV;Positiv;;;;;;ComForm;;;;;
ILLUMINATION;;;;;;;;;;;;;;;
ILLUSION;;;;;;;;;Passive;;EnlTot;;;;
ILLUSSION;;;;;;;;;;;EnlTot;;;;
ILLUSTRATE;;Active;IAV;;;;;;;ComForm;EnlTot;;;;
ILLUSTRATION;;;;;;;;;;;EnlTot;;;;
ILLUSTRIOUS;;;;Positiv;;;;;;;;;;;
IMAGE#1;;;;;;;;;;;;;;;
IMAGE#2;;;;;;;;;;ComForm;;;;;
IMAGERY;;;;;;;;;;ComForm;;;;;
IMAGINABLE;;;;;;;;;;;;;;;
IMAGINARY;;;;;;;;;Passive;;;;;;
IMAGINATION;;;;Positiv;;;;Pstv;Passive;;;;;;
IMAGINATIVE;;;;Positiv;;;;Pstv;;;;;;;Virtue
IMAGINE;;;IAV;;;;;;Passive;;;;;;
IMITATE;;;;;;;;;;;;;;;
IMITATION;;Active;;;;;;;;;;;;Weak;
IMMACULATE;;;;Positiv;;;;;;;;;;;Virtue
IMMATURE;Negativ;;;;;;;;;;;;;Weak;
IMMATURITY;;;;;;;;;;;;;;;
IMMEDIACY;;;;;;;;;;;;;;;
IMMEDIATE#1;;;;;;;;;;;;;;;
IMMEDIATE#2;;;;;;;;;;;;;;;
IMMENSE;;;;;Strong;;;;;;;;;;
IMMIGRANT;;;;;;;;;;;;;;;
IMMIGRATE;;;;;;;;;;;;;;;
IMMIGRATION;;;;;;;;;;;;;;;
IMMINENT;;;;;;;;;;;;;;;
IMMOBILITY;Negativ;;;;;;;;;;;;;;
IMMODERATE;;;;;;;;;;;;;;;
IMMORAL;Negativ;;;;;;;;;;;;;;
IMMORALITY;Negativ;;;;;;;;;;;;;;
IMMORTAL;;;;Positiv;;;;;;;;;;;
IMMOVABLE;Negativ;;;;Strong;;;;;;;;;;
IMPACT;;;;;Strong;;;;;;;;;;
IMPAIR;Negativ;Active;IAV;;Strong;;Ngtv;;;;;Hostile;;;
IMPARTIAL;;;;Positiv;;;;;;;;;;;
IMPARTIALITY;;;;Positiv;;;;;;;;;;;
IMPASSABLE;;;;;;;;;;;;;;;
IMPASSE;Negativ;;;;;;;;;ComForm;;;;;
IMPATIENCE;Negativ;;;;;;Ngtv;;Passive;;;Hostile;;;
IMPATIENT;Negativ;;;;;;;;;;;;;;
IMPEDE;Negativ;Active;IAV;;Strong;PowTot;Ngtv;;;;;Hostile;;;
IMPEDIMENT;Negativ;;;;;PowTot;Ngtv;;;;;Hostile;;;
IMPEL;;Active;IAV;;Strong;PowTot;;;;;;;;;
IMPERATIVE;;;;Positiv;;;;;;;;;;;
IMPERCEPTIBLE;;;;;;;;;;;EnlTot;;;;
IMPERFECT;Negativ;;;;;;;;;;;;;;
IMPERIAL;;;;;Strong;PowTot;;;;;;;;;
IMPERIALISM;;;;;;PowTot;;;;;;;;;
IMPERIALIST;;;;;Strong;PowTot;;;;;;;;;
IMPERISHABLE;;;;;;;;;;;;;;;
IMPERSONAL;Negativ;;;;;;Ngtv;;;;;;;;
IMPERVIOUS;;;;Positiv;Strong;;;;;;;;;;
IMPETUOUS;Negativ;;;;;;;;;;;;;;
IMPETUS;;;;Positiv;Strong;;;;;;;;;;
IMPLAUSIBILITY;;;;;;;;;;;;;;;
IMPLAUSIBLE;;;;;;;;;;;;;;;
IMPLEMENT;;Active;IAV;;Strong;;;;;;;;;;
IMPLEMENTATION;;Active;;;Strong;;;;;;;;;;
IMPLICATE;Negativ;Active;IAV;;;;;;;ComForm;;Hostile;;;
IMPLICATION;;;;;;;;;;;;;;;
IMPLORE;Negativ;Active;IAV;;;;;;;;;;;Weak;
IMPLY;;;IAV;;;;;;Passive;ComForm;;;;;
IMPORT;;Active;IAV;;;;;;;;;;;;
IMPORTANCE;;;;Positiv;;;;Pstv;;;;;;;
IMPORTANT;;;;Positiv;;;;Pstv;;;;;;;Virtue
IMPOSE;Negativ;Active;IAV;;Strong;PowTot;Ngtv;;;;;;;;
IMPOSITION;;;;;;PowTot;;;;;;;;;
IMPOSSIBILITY;;;;;;;;;;;;;;;
IMPOSSIBLE#1;;;;;;;;;;;;;;;
IMPOSSIBLE#2;;;;;;;;;;;;;;;
IMPOSTOR;;;;;;;;;;;;;;;
IMPOSTURE;;;;;;;;;;;;;;;
IMPOTENCY;;;;;;;;;;;;;;;
IMPOTENT;;;;;;;;;;;;;;;
IMPOVERISH;;;;;;;;;;;;;;;
IMPRACTICAL;;;;;;;;;;;;;;;
IMPRECISION;Negativ;;;;;;;;;;;;;;
IMPRESS#1;;Active;IAV;Positiv;Strong;;;Pstv;;;;;;;
IMPRESS#2;;;;;;;;;Passive;;;;;;
IMPRESSION;;;;;;;;;;;;;;;
IMPRESSIVE;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
IMPRISON;Negativ;Active;IAV;;;;;;;;;;;;
IMPRISONMENT;Negativ;;;;;;;;;;;;;Weak;
IMPROBABILITY;;;;;;;;;;;;;;;
IMPROBABLE;;;;;;;;;;;;;;;
IMPROPER;Negativ;;;;;;;;;;;;;;
IMPROVE#1;;Active;IAV;Positiv;Strong;;;Pstv;;;;;;;
IMPROVE#2;;Active;IAV;Positiv;Strong;;;Pstv;;;;;;;
IMPROVE#3;;;;Positiv;;;;Pstv;Passive;;;;;;Virtue
IMPROVEMENT;;Active;;Positiv;Strong;;;Pstv;;;;;;;Virtue
IMPULSE;;;;;;;;;Passive;;;;;;
IMPULSIVE;Negativ;;;;;;;;;;;;;;
IMPUNITY;;;;Positiv;;;;;;;;;;;
IMPURE;Negativ;;;;;;;;;;;;;;
IMPURITY;Negativ;;;;;;;;;;;;;;
IMPUTE;;;;;;;;;;;;;;;
IN;;;;;;;;;;;;;;;
INABILITY;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
INACCESSIBLE;Negativ;;;;;;;;;;;;;;
INACCURACY;Negativ;;;;;;;;;;;;;;
INADEQUACY;;;;;;;;;;;;;;;
INADEQUATE;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
INANE;Negativ;;;;;;;;;;;;;;
INATE;;;;;;;;;;;;;;;
INAUGURATE;;Active;IAV;Positiv;;;;;;;;;;;
INAUGURATION;;;;Positiv;;;;;;;;;;;
INC.;;;;;;;;;;;;;HU;;
INCALCULABLE;;;;;;;;;;;;;;;
INCAPABLE;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
INCAPACITY;;;;;;;;;;;;;;;
INCENTIVE;;;;;;;;;;ComForm;;;;;
INCESSANT;Negativ;;;;Strong;;Ngtv;;;;;;;;
INCEST;;;;;;;;;;;;;;;
INCH;;;;;;;;;;;;;;;
INCIDENCE;;;;;;;;;;;;;;;
INCIDENT;;;;;;;;;;;;;;;
INCIDENTAL;;;;;;;;;;;;;;;
INCIPIENT;;;;;;;;;;;;;;;
INCLINATION;;;;;;;;;Passive;;;;;;
INCLINE#1;;;;;;;;;;;;;;;
INCLINE#2;;;IAV;;;;;;Passive;;;;;;
INCLUDE;;;IAV;;Strong;;;;;;;;;;
INCOME#1;;;;;;;;;;ComForm;;;;;
INCOME#2;;;;;;;;;;;;;;;
INCOME#3;;;;;;;;;;;;;;;
INCOMPARABLE;;;;;;;;;;;EnlTot;;;;
INCOMPATIBILITY;Negativ;;;;;PowTot;Ngtv;;;;;;;;
INCOMPATIBLE;Negativ;;;;;PowTot;Ngtv;;;;;;;;
INCOMPETENCE;Negativ;;;;;;;;;;;;;;
INCOMPETENT;Negativ;;;;;;;;;;;;;;
INCOMPLETE;;;;;;;;;;;;;;Weak;
INCONCEIVABLE;;;;;;;;;;;;;;;
INCONSIDERABLE;;;;;;;;;;;;;;;
INCONSISTENCY;Negativ;;;;;;;;;;;;;;
INCONSISTENT;;;;;;;;;;;EnlTot;;;;
INCONTESTABILITY;;;;;;;;;;;;;;;
INCONTESTABLE;;;;;;;;;;;;;;;
INCONVENIENCE;;;;;;;;;;;;;;;
INCONVENIENT;Negativ;;;;;;;;;;;;;;
INCORPORATE#1;;;;;;;;;;;;;HU;;
INCORPORATE#2;;;IAV;;;;;;;;;;;;
INCORRECT;Negativ;;;;;;Ngtv;;;;;;;Weak;
INCREASE#1;;Active;;;Strong;;;;;;;;;;
INCREASE#2;;;;;Strong;;;;;;;;;;
INCREASE#3;;;;;Strong;;;;;;;;;;
INCREASE#4;;;;;Strong;;;;;;;;;;
INCREASE#5;;;;;Strong;;;;;;;;;;
INCREDIBILITY;;;;;;;;;;;;;;;
INCREDIBLE;Negativ;;;;;;Ngtv;;;;;;;;
INCUMBENT#1;;;;;;PowTot;;;;;;;;;
INCUMBENT#2;;;;;;;;;;;;;;;
INCUR;;Active;IAV;;;;;;;;;;;;
INCURABLE;Negativ;;;;;;;;;;;;;;
INDEBTED;;;;;;;;;Passive;;;;;Weak;
INDECENT;Negativ;;;;;;;;;;;;;;
INDECISION;;;;;;;;;Passive;;;;;Weak;
INDECISIVE;;;;;;;;;Passive;;;;;Weak;
INDECISIVENESS;;;;;;;;;Passive;;;;;Weak;
INDEED;;;;;;;;;;;;;;;
INDEFINITE;Negativ;;;;;;Ngtv;;Passive;;;;;;
INDEMNITY;;;;;;;;;;;;;;;
INDEPENDENCE;;;;Positiv;Strong;PowTot;;Pstv;;;;;;;
INDEPENDENT#1;;;;Positiv;Strong;PowTot;;Pstv;;;;;;;
INDEPENDENT#2;;;;Positiv;Strong;PowTot;;Pstv;;;;;;;Virtue
INDEPENDENT#3;;;;;;PowTot;;;;;;;HU;;
INDEPENDENT#4;;;;;Strong;PowTot;;;;;;;;;Virtue
INDESCRIBABLE;;;;Positiv;;;;;;ComForm;;;;;
INDETERMINABLE;Negativ;;;;;;;;;;;;;;
INDETERMINATE;Negativ;;;;;;;;;;;;;;
INDEX;;;;;;;;;;;;;;;
INDIA;;;;;;;;;;;;;;;
INDIAN;;;;;;;;;;;;;;;
INDIANA;;;;;;;;;;;;;;;
INDICATE;;;IAV;;;;;;;ComForm;EnlTot;;;;
INDICATION;;;;;;;;;;;;;;;
INDICATIVE;;;;Positiv;;;;;;ComForm;;;;;
INDICES;;;;;;;;;;;;;;;
INDICTMENT;Negativ;;;;;;Ngtv;;;ComForm;;Hostile;;;
INDIES#1;;;;;;PowTot;;;;;;;;;
INDIES#2;;;;;;;;;;;;;;;
INDIFFERENCE;Negativ;;;;;;Ngtv;;Passive;;;;;;
INDIFFERENT;Negativ;;;;;;;;;;;;;;
INDIGNANT;;;;;;;;;;;;;;;
INDIGNATION;Negativ;;;;;;;;;;;Hostile;;;
INDIRECT;;;;;;;;;;;;;;Weak;
INDISPENSABILITY;;;;Positiv;Strong;;;;;;;;;;Virtue
INDISPENSABLE;;;;Positiv;Strong;;;Pstv;;;;;;;
INDISPUTABLE;;;;;Strong;;;;;;;;;;Virtue
INDISTINCT;;;;;;;;;;;;;;;
INDISTINGUISHABLE;;;;;;;;;;;;;;;
INDIVIDUAL#1;;;;;;;;;;;;;HU;;
INDIVIDUAL#2;;;;;;;;;;;;;;;
INDIVIDUAL#3;;;;;;;;;;;;;;;
INDIVIDUALITY;;;;Positiv;;;;;;;;;;;
INDIVISIBLE;;;;;;;;;;;;;;;
INDOCHINA;;;;;;PowTot;;;;;;;;;
INDOMITABLE;;;;Positiv;Strong;;;;;;;;;;
INDONESIA;;;;;;;;;;;;;;;
INDUCE;;Active;IAV;;Strong;;;;;;;;;;
INDULGE;Negativ;Active;IAV;;;;Ngtv;;;;;;;;
INDULGENCE;;;;Positiv;;;;;;;;;;;
INDUSTRIAL;;;;;Strong;;;;;;;;;;
INDUSTRIALISM;;;;;;;;;;;;;;;
INDUSTRIALIZE;;;IAV;;Strong;;;;;;;;;;
INDUSTRIOUS;;;;Positiv;Strong;;;;;;;;;;
INDUSTRY;;;;;Strong;;;;;;;;;;
INEFFECTIVE;Negativ;;;;;;;;;;;;;;
INEFFECTIVENESS;Negativ;;;;;;;;;;;;;;
INEFFECTUAL;Negativ;;;;;;;;;;;;;;
INEFFECTUALNESS;Negativ;;;;;;;;;;;;;;
INEFFICIENCY;Negativ;;;;;;;;;;;;;;
INEPT;;;;;;;;;;;;;;;
INEQUALITY;Negativ;;;;;;;;;;;;;;
INEQUITABLE;;;;;;;;;;;;;;;
INEQUITY;;;;;;;;;;;;;;;
INESTIMABLE;;;;;;;;;;;;;;;
INETRANS;;;;;;;;;;;;;;;
INEVITABILITY;;;;;Strong;;;;;;;;;;
INEVITABLE;;;;;Strong;;;;;;;;;;
INEXACT;Negativ;;;;;;Ngtv;;;;;;;;
INEXCUSABLE;;;;;;;;;;;;;;;
INEXPEDIENT;;;;;;;;;;;;;;;
INEXPENSIVE;;;;Positiv;;;;;;;;;;;
INEXPLICABLE;Negativ;;;;;;Ngtv;;;;;;;;
INFALLIBILITY;;;;Positiv;Strong;;;;;;;;;;Virtue
INFALLIBLE;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
INFAMOUS;Negativ;;;;;;;;;;;;;;
INFANT;;;;;;;;;;;;;HU;Weak;
INFANTRY;;;;;Strong;PowTot;;;;;;;HU;;
INFECT;Negativ;Active;IAV;;;;;;;;;Hostile;;;
INFECTION;Negativ;;;;;;;;;;;Hostile;;;
INFER;;Active;IAV;Positiv;;;;;;;;;;;
INFERENCE;;;;Positiv;;;;;;;;;;;
INFERIOR;Negativ;;;;;;Ngtv;;;;;;;Weak;
INFERIORITY;Negativ;;;;;;;;;;;;;Weak;
INFEST;Negativ;Active;IAV;;;;;;;;;;;;
INFILTRATION;Negativ;Active;;;Strong;PowTot;Ngtv;;;;;Hostile;;;
INFINITE;;;;;Strong;;;;;;;;;;
INFIRMITY;;;;;;;;;;;;;;;
INFLAME;Negativ;Active;IAV;;;;;;;;;Hostile;;;
INFLATE;;;;;;;;;;;;;;;
INFLATION;Negativ;;;;;;;;;;;;;;
INFLATIONARY;;;;;;;;;;;;;;;
INFLEXIBLE;;;;;;;;;;;;;;;
INFLICT;Negativ;Active;IAV;;;PowTot;;;;;;;;;
INFLUENCE#1;;;;;Strong;PowTot;;;;;;;;;Virtue
INFLUENCE#2;;Active;IAV;;Strong;PowTot;;;;;;;;;
INFLUENTIAL;;;;;Strong;PowTot;;;;;;;;;Virtue
INFLUX;;;;;;;;;;;;;;;
INFORM#1;;Active;IAV;Positiv;;;;Pstv;;ComForm;EnlTot;;;;
INFORM#2;;;;Positiv;;;;Pstv;Passive;;EnlTot;;;;
INFORMAL;;;;;;;;;;;;;;;
INFORMATION;;;;;;;;;;ComForm;EnlTot;;;;
INFRACTION;Negativ;;;;;;;;;;;;;;
INFREQUENT;;;;;;;;;;;;;;;
INFRINGEMENT;Negativ;Active;;;Strong;PowTot;Ngtv;;;;;Hostile;;;
INFURIATE;Negativ;Active;IAV;;;;;;;;;Hostile;;;
INGENIOUS;;;;Positiv;;;;;;;;;;;Virtue
INGENUITY;;;;Positiv;;;;;;;;;;;
INGRATITUDE;Negativ;;;;;;;;;;;;;;
INHABIT;;;IAV;;;;;;;;;;;;
INHABITANT;;;;;;PowTot;;;;;;;HU;;
INHERENT;;;;;Strong;;;;Passive;;;;;;
